"respondent","condition","stimuli","accuracy","latency"
38,"WGBB","wf2",1,664
38,"WGBB","pleasure",1,711
38,"WGBB","wm4",1,468
38,"WGBB","horrible",1,643
38,"WGBB","wm6",1,651
38,"WGBB","pain",1,962
38,"WGBB","wm1",1,758
38,"WGBB","wf6",1,424
38,"WGBB","good",1,553
38,"WGBB","wf3",1,501
38,"WGBB","peace",1,682
38,"WGBB","bm14",1,641
38,"WGBB","failure",1,441
38,"WGBB","wm6",1,737
38,"WGBB","laughter",1,733
38,"WGBB","bm23",1,633
38,"WGBB","peace",1,722
38,"WGBB","bf23",1,503
38,"WGBB","evil",1,1093
38,"WGBB","bf14",1,586
38,"WGBB","annoying",0,1516
38,"WGBB","bm56",1,729
38,"WGBB","glory",1,790
38,"WGBB","wf3",1,1016
38,"WGBB","bm14",1,592
38,"WGBB","love",1,914
38,"WGBB","wf2",1,759
38,"WGBB","pleasure",1,563
38,"WGBB","bm23",1,629
38,"WGBB","good",1,510
39,"BGWB","glory",1,1227
39,"BGWB","wf6",1,995
39,"BGWB","laughter",1,1062
39,"BGWB","wm4",0,1297
39,"BGWB","wicked",1,778
39,"BGWB","bm14",1,1149
39,"BGWB","wm6",1,582
39,"BGWB","horrible",1,617
39,"BGWB","wf3",1,649
39,"BGWB","love",1,921
39,"BGWB","bf14",1,774
39,"BGWB","annoying",1,1161
39,"BGWB","bm23",1,764
39,"BGWB","joy",1,551
39,"BGWB","wf2",1,531
39,"BGWB","failure",1,1360
39,"BGWB","wm1",1,1123
39,"BGWB","pleasure",1,792
39,"BGWB","wf3",1,609
39,"BGWB","bf56",1,1141
39,"BGWB","good",1,593
39,"BGWB","bm56",1,1195
39,"BGWB","hate",1,557
39,"BGWB","wm1",1,577
39,"BGWB","evil",1,764
39,"BGWB","bf23",0,1561
39,"BGWB","peace",1,521
39,"BGWB","wm4",1,694
39,"BGWB","pain",1,684
39,"BGWB","wf2",1,691
39,"BGWB","terrible",1,753
39,"BGWB","bm23",1,564
39,"BGWB","hate",0,1246
39,"BGWB","bm56",1,839
39,"BGWB","love",1,520
39,"BGWB","wf6",0,703
39,"BGWB","evil",1,1018
39,"BGWB","bm14",1,802
39,"BGWB","laughter",1,796
39,"BGWB","bf56",0,1067
39,"BGWB","joy",1,708
39,"BGWB","bf23",1,929
39,"BGWB","pleasure",0,989
39,"BGWB","wm6",1,608
39,"BGWB","glory",1,722
39,"BGWB","wf2",1,622
39,"BGWB","good",1,704
39,"BGWB","bf14",1,637
39,"BGWB","failure",0,917
39,"BGWB","wf6",1,610
39,"BGWB","terrible",1,667
39,"BGWB","bf56",1,610
39,"BGWB","annoying",1,628
39,"BGWB","bf23",0,1033
39,"BGWB","horrible",1,1380
39,"BGWB","wf3",1,542
39,"BGWB","bm23",1,501
39,"BGWB","wicked",1,866
39,"WGBB","love",1,724
39,"WGBB","bm14",1,520
39,"WGBB","peace",1,525
39,"WGBB","bf14",1,698
39,"WGBB","wicked",1,575
39,"WGBB","wf2",1,554
39,"WGBB","good",1,558
39,"WGBB","bm23",1,513
39,"WGBB","annoying",1,543
39,"WGBB","bm56",1,506
39,"WGBB","hate",1,488
39,"WGBB","wm4",1,582
39,"WGBB","wm6",0,1009
39,"WGBB","terrible",1,606
39,"WGBB","wm1",1,752
39,"WGBB","failure",1,659
39,"WGBB","wf3",1,562
39,"WGBB","evil",1,742
39,"WGBB","wf6",1,585
39,"WGBB","bf56",1,567
39,"WGBB","joy",1,811
39,"WGBB","bf23",1,651
39,"WGBB","horrible",1,611
39,"WGBB","wm1",1,532
39,"WGBB","pain",1,520
39,"WGBB","bm14",1,541
39,"WGBB","terrible",1,633
39,"WGBB","wf6",1,673
39,"WGBB","wicked",1,608
39,"WGBB","bf23",1,537
39,"WGBB","pleasure",1,733
39,"WGBB","bf14",1,466
39,"WGBB","laughter",1,529
39,"WGBB","bm23",1,565
39,"WGBB","failure",1,864
39,"WGBB","bf56",1,567
39,"WGBB","horrible",1,570
39,"WGBB","bm56",1,597
39,"WGBB","hate",1,695
39,"WGBB","wm4",1,700
39,"WGBB","evil",0,820
39,"WGBB","bm14",1,490
39,"WGBB","glory",0,1021
39,"WGBB","wf2",1,553
39,"WGBB","annoying",1,517
39,"WGBB","wm6",1,546
39,"WGBB","joy",1,566
39,"WGBB","wf3",1,457
39,"WGBB","peace",1,488
39,"WGBB","wf2",1,463
39,"WGBB","wm4",1,585
39,"WGBB","glory",1,484
39,"WGBB","bf56",0,764
39,"WGBB","pleasure",1,716
39,"WGBB","bf14",1,561
39,"WGBB","good",1,397
39,"WGBB","wf3",1,598
39,"WGBB","love",1,568
40,"BGWB","annoying",0,2457
40,"BGWB","bm23",1,2106
40,"BGWB","wicked",1,1177
40,"BGWB","wm4",1,1779
40,"BGWB","glory",1,1607
40,"BGWB","bf23",1,1064
40,"BGWB","hate",0,2397
40,"BGWB","bm14",1,1848
40,"BGWB","pain",1,1920
40,"BGWB","wf2",1,830
40,"BGWB","horrible",1,1791
40,"BGWB","wm1",1,2112
40,"BGWB","terrible",1,1111
40,"BGWB","bf14",1,1264
40,"BGWB","joy",1,1111
40,"BGWB","bf56",1,1093
40,"BGWB","failure",0,1355
40,"BGWB","wf3",1,1750
40,"BGWB","evil",1,1034
40,"BGWB","bm56",1,2506
40,"BGWB","bm23",1,1152
40,"BGWB","pleasure",0,1303
40,"BGWB","bm56",1,1480
40,"BGWB","peace",1,1191
40,"BGWB","wf6",1,1441
40,"BGWB","terrible",1,1522
40,"BGWB","wm6",1,1583
40,"BGWB","laughter",1,1210
40,"BGWB","wm6",1,1091
40,"BGWB","love",0,1429
40,"BGWB","bm14",1,1241
40,"BGWB","hate",1,1810
40,"BGWB","wf3",1,1011
40,"BGWB","wf2",1,1795
40,"BGWB","good",0,1091
40,"BGWB","bf56",1,1090
40,"BGWB","glory",1,2733
40,"BGWB","bf14",1,1698
40,"BGWB","joy",1,984
40,"BGWB","wm1",0,1575
40,"BGWB","failure",1,1708
40,"BGWB","wf6",1,793
40,"BGWB","annoying",1,1180
40,"BGWB","bf23",1,934
40,"BGWB","horrible",1,915
40,"BGWB","bf14",1,888
40,"BGWB","laughter",0,1222
40,"BGWB","wm4",1,3416
40,"BGWB","pain",1,1394
40,"BGWB","wm1",1,619
40,"BGWB","peace",0,1217
40,"BGWB","bm56",1,2357
40,"BGWB","love",0,2387
40,"BGWB","bm23",1,979
40,"BGWB","wicked",1,998
40,"BGWB","wf2",1,736
40,"BGWB","wf6",1,2226
40,"BGWB","pleasure",1,2203
40,"WGBB","good",1,899
40,"WGBB","bm14",1,904
40,"WGBB","pain",1,742
40,"WGBB","wm6",1,650
40,"WGBB","wicked",1,706
40,"WGBB","bm23",1,631
40,"WGBB","annoying",1,967
40,"WGBB","wm4",1,674
40,"WGBB","terrible",1,866
40,"WGBB","bf23",1,840
40,"WGBB","hate",1,897
40,"WGBB","wf6",1,814
40,"WGBB","glory",1,896
40,"WGBB","wf2",1,653
40,"WGBB","laughter",1,541
40,"WGBB","wf3",1,657
40,"WGBB","evil",1,609
40,"WGBB","bf14",1,553
40,"WGBB","love",1,605
40,"WGBB","wm1",1,983
40,"WGBB","bf56",1,1614
40,"WGBB","bm56",1,1041
40,"WGBB","failure",1,731
40,"WGBB","wm6",1,615
40,"WGBB","peace",1,568
40,"WGBB","bf56",1,674
40,"WGBB","horrible",1,1202
40,"WGBB","bm56",1,507
40,"WGBB","hate",1,865
40,"WGBB","wm1",1,688
40,"WGBB","horrible",0,1409
40,"WGBB","bf14",0,2966
40,"WGBB","pain",1,3205
40,"WGBB","bm14",1,648
40,"WGBB","terrible",1,631
40,"WGBB","bf23",1,520
40,"WGBB","joy",1,661
40,"WGBB","wm4",1,604
40,"WGBB","pleasure",1,1374
40,"WGBB","wf3",1,529
40,"WGBB","glory",1,550
40,"WGBB","bm23",1,569
40,"WGBB","good",1,644
40,"WGBB","bf23",1,564
40,"WGBB","annoying",1,703
40,"WGBB","bm23",1,533
40,"WGBB","failure",1,705
40,"WGBB","wf6",1,583
40,"WGBB","love",1,1577
40,"WGBB","wf2",1,483
40,"WGBB","laughter",1,474
40,"WGBB","wm4",1,513
40,"WGBB","pleasure",1,550
40,"WGBB","wf6",1,570
40,"WGBB","wm6",1,451
40,"WGBB","wicked",1,434
40,"WGBB","bf14",1,458
40,"WGBB","peace",1,490
41,"WGBB","glory",1,771
41,"WGBB","bm23",1,1093
41,"WGBB","evil",1,716
41,"WGBB","wm4",1,825
41,"WGBB","good",1,786
41,"WGBB","bm56",1,652
41,"WGBB","wicked",1,628
41,"WGBB","bf56",1,708
41,"WGBB","pleasure",1,698
41,"WGBB","bf14",1,680
41,"WGBB","pain",1,639
41,"WGBB","bm14",1,775
41,"WGBB","hate",1,698
41,"WGBB","wf6",1,815
41,"WGBB","laughter",1,600
41,"WGBB","wm1",1,594
41,"WGBB","joy",1,572
41,"WGBB","wf2",1,575
41,"WGBB","bf23",1,646
41,"WGBB","bm56",1,994
41,"WGBB","peace",1,676
41,"WGBB","wf3",1,730
41,"WGBB","horrible",1,767
41,"WGBB","bm23",1,586
41,"WGBB","failure",1,613
41,"WGBB","wm6",1,661
41,"WGBB","love",1,605
41,"WGBB","bf23",1,687
41,"WGBB","joy",1,717
41,"WGBB","wm1",1,706
41,"WGBB","annoying",1,784
41,"WGBB","wm6",1,778
41,"WGBB","terrible",1,813
41,"WGBB","bf56",1,454
41,"WGBB","hate",1,566
41,"WGBB","wf6",1,536
41,"WGBB","pain",1,597
41,"WGBB","wf2",1,574
41,"WGBB","wicked",1,633
41,"WGBB","wf3",1,641
41,"WGBB","annoying",1,618
41,"WGBB","wm4",0,1005
41,"WGBB","terrible",1,716
41,"WGBB","wm4",1,944
41,"WGBB","peace",1,589
41,"WGBB","wf6",1,687
41,"WGBB","good",1,478
41,"WGBB","bm14",1,588
41,"WGBB","bf14",1,768
41,"WGBB","pleasure",1,691
41,"WGBB","bf56",1,737
41,"WGBB","laughter",1,725
41,"WGBB","wm1",1,769
41,"WGBB","failure",1,676
41,"WGBB","bm14",1,507
41,"WGBB","love",1,544
41,"WGBB","bf23",1,1148
41,"WGBB","horrible",1,663
41,"BGWB","evil",1,1564
41,"BGWB","bf23",1,1183
41,"BGWB","love",1,1761
41,"BGWB","wf3",0,2386
41,"BGWB","horrible",1,1055
41,"BGWB","bm14",1,1262
41,"BGWB","peace",1,1670
41,"BGWB","wm4",1,1254
41,"BGWB","pleasure",0,2505
41,"BGWB","bf14",1,1531
41,"BGWB","joy",1,1015
41,"BGWB","wf6",1,1257
41,"BGWB","failure",1,1216
41,"BGWB","wf2",1,1449
41,"BGWB","glory",0,1490
41,"BGWB","wm6",1,999
41,"BGWB","good",1,1240
41,"BGWB","bf56",1,1377
41,"BGWB","laughter",1,1308
41,"BGWB","wm1",1,1929
41,"BGWB","wf3",1,947
41,"BGWB","annoying",1,959
41,"BGWB","bm56",1,939
41,"BGWB","wm1",0,1687
41,"BGWB","pleasure",0,2214
41,"BGWB","bm23",1,1242
41,"BGWB","hate",1,987
41,"BGWB","bf23",1,1229
41,"BGWB","love",1,1262
41,"BGWB","bf14",1,1141
41,"BGWB","wicked",1,786
41,"BGWB","bm14",1,956
41,"BGWB","laughter",1,976
41,"BGWB","bm56",1,674
41,"BGWB","glory",1,889
41,"BGWB","wf6",1,704
41,"BGWB","pain",1,733
41,"BGWB","bm23",1,769
41,"BGWB","wm4",1,757
41,"BGWB","terrible",1,1393
41,"BGWB","wm6",0,1943
41,"BGWB","terrible",1,1286
41,"BGWB","wf2",1,716
41,"BGWB","horrible",1,530
41,"BGWB","wf6",1,550
41,"BGWB","wicked",1,738
41,"BGWB","wm4",1,542
41,"BGWB","hate",1,482
41,"BGWB","wm1",1,560
41,"BGWB","joy",1,700
41,"BGWB","bf56",1,609
41,"BGWB","good",1,619
41,"BGWB","bm14",1,596
41,"BGWB","evil",1,1111
41,"BGWB","bf14",0,984
41,"BGWB","failure",1,949
41,"BGWB","bf56",1,833
41,"BGWB","annoying",1,1377
42,"WGBB","glory",1,893
42,"WGBB","bf23",0,2762
42,"WGBB","bm56",1,825
42,"WGBB","good",1,818
42,"WGBB","wf6",1,1299
42,"WGBB","love",1,953
42,"WGBB","bm14",1,1237
42,"WGBB","evil",1,981
42,"WGBB","wf2",1,816
42,"WGBB","hate",1,609
42,"WGBB","wm6",1,658
42,"WGBB","peace",1,593
42,"WGBB","wm1",1,571
42,"WGBB","wicked",1,1078
42,"WGBB","bm23",1,828
42,"WGBB","horrible",1,877
42,"WGBB","wm4",1,579
42,"WGBB","pleasure",1,703
42,"WGBB","wf3",1,700
42,"WGBB","bf14",1,748
42,"WGBB","failure",1,1016
42,"WGBB","wm6",1,553
42,"WGBB","laughter",1,1644
42,"WGBB","bf56",0,1412
42,"WGBB","terrible",1,2565
42,"WGBB","wm4",1,744
42,"WGBB","joy",1,541
42,"WGBB","bf23",1,553
42,"WGBB","annoying",1,660
42,"WGBB","bm23",1,531
42,"WGBB","pain",1,592
42,"WGBB","wf3",1,601
42,"WGBB","wicked",1,563
42,"WGBB","wm1",1,541
42,"WGBB","glory",1,1050
42,"WGBB","wf6",1,497
42,"WGBB","annoying",0,1169
42,"WGBB","bm56",1,753
42,"WGBB","good",1,821
42,"WGBB","bf14",1,494
42,"WGBB","bm14",1,609
42,"WGBB","horrible",1,611
42,"WGBB","bf56",1,508
42,"WGBB","pain",1,530
42,"WGBB","wf2",1,518
42,"WGBB","pleasure",1,675
42,"WGBB","bm56",1,609
42,"WGBB","laughter",1,659
42,"WGBB","bm23",1,1098
42,"WGBB","peace",1,664
42,"WGBB","bf14",1,1607
42,"WGBB","hate",1,1177
42,"WGBB","wm1",1,755
42,"WGBB","failure",1,735
42,"WGBB","wm6",1,531
42,"WGBB","terrible",1,503
42,"WGBB","wm4",1,533
42,"WGBB","joy",1,513
42,"BGWB","peace",1,2274
42,"BGWB","bf23",1,1041
42,"BGWB","wicked",1,770
42,"BGWB","bm14",0,1309
42,"BGWB","pain",1,1569
42,"BGWB","wf3",1,884
42,"BGWB","glory",1,1027
42,"BGWB","bf14",1,483
42,"BGWB","annoying",1,601
42,"BGWB","wm1",1,979
42,"BGWB","failure",1,694
42,"BGWB","bm23",1,699
42,"BGWB","evil",1,809
42,"BGWB","bf56",1,626
42,"BGWB","bm56",1,509
42,"BGWB","pleasure",1,626
42,"BGWB","bf14",1,442
42,"BGWB","love",1,571
42,"BGWB","bf56",1,645
42,"BGWB","wm4",1,983
42,"BGWB","joy",1,570
42,"BGWB","bm56",1,549
42,"BGWB","laughter",1,536
42,"BGWB","wf6",1,508
42,"BGWB","hate",1,626
42,"BGWB","wm6",1,466
42,"BGWB","terrible",1,513
42,"BGWB","wf2",1,438
42,"BGWB","good",0,970
42,"BGWB","wm6",1,984
42,"BGWB","horrible",1,787
42,"BGWB","wf6",1,541
42,"BGWB","pain",1,530
42,"BGWB","wf2",1,478
42,"BGWB","hate",1,445
42,"BGWB","bm23",0,760
42,"BGWB","horrible",1,879
42,"BGWB","wf3",1,605
42,"BGWB","failure",1,615
42,"BGWB","wm4",1,504
42,"BGWB","peace",0,952
42,"BGWB","bf23",1,496
42,"BGWB","love",1,943
42,"BGWB","wm1",1,626
42,"BGWB","annoying",1,723
42,"BGWB","bm14",1,472
42,"BGWB","pleasure",1,671
42,"BGWB","bm56",1,398
42,"BGWB","bf14",1,475
42,"BGWB","wicked",1,1274
42,"BGWB","wm4",1,529
42,"BGWB","laughter",1,1046
42,"BGWB","wf2",1,502
42,"BGWB","joy",1,748
42,"BGWB","bf56",1,527
42,"BGWB","glory",1,580
42,"BGWB","wm6",1,494
42,"BGWB","terrible",1,581
43,"WGBB","pleasure",1,997
43,"WGBB","wm1",1,855
43,"WGBB","pain",1,831
43,"WGBB","bm56",1,895
43,"WGBB","laughter",1,1037
43,"WGBB","wm6",1,781
43,"WGBB","wicked",1,832
43,"WGBB","wf3",0,1356
43,"WGBB","bf14",1,1273
43,"WGBB","annoying",1,1264
43,"WGBB","wf2",1,879
43,"WGBB","hate",1,942
43,"WGBB","bm23",1,1401
43,"WGBB","good",1,916
43,"WGBB","bm14",1,824
43,"WGBB","failure",1,866
43,"WGBB","wf6",0,1783
43,"WGBB","terrible",1,891
43,"WGBB","bf56",0,1586
43,"WGBB","bf23",1,826
43,"WGBB","horrible",1,739
43,"WGBB","bm23",1,624
43,"WGBB","evil",1,657
43,"WGBB","bm14",1,640
43,"WGBB","evil",1,689
43,"WGBB","bf23",1,607
43,"WGBB","hate",1,696
43,"WGBB","bm56",1,574
43,"WGBB","peace",1,601
43,"WGBB","bf14",1,778
43,"WGBB","failure",1,782
43,"WGBB","wm4",1,720
43,"WGBB","terrible",1,813
43,"WGBB","wf3",1,782
43,"WGBB","horrible",1,832
43,"WGBB","wm4",1,1160
43,"WGBB","joy",0,1232
43,"WGBB","wm1",1,884
43,"WGBB","glory",1,954
43,"WGBB","wm6",1,694
43,"WGBB","love",1,708
43,"WGBB","wf6",1,585
43,"WGBB","pain",1,708
43,"WGBB","bf56",1,697
43,"WGBB","joy",1,895
43,"WGBB","wf2",1,821
43,"WGBB","good",1,686
43,"WGBB","bf56",1,644
43,"WGBB","glory",1,861
43,"WGBB","bf14",1,740
43,"WGBB","laughter",1,928
43,"WGBB","wf6",1,844
43,"WGBB","pleasure",1,925
43,"WGBB","wf2",1,705
43,"WGBB","wicked",1,1135
43,"WGBB","wm6",0,1222
43,"WGBB","peace",1,1068
43,"WGBB","bm56",1,931
43,"WGBB","love",0,1277
43,"BGWB","good",1,1156
43,"BGWB","wm1",1,1303
43,"BGWB","wicked",1,717
43,"BGWB","bm14",1,730
43,"BGWB","evil",1,863
43,"BGWB","wf6",1,1078
43,"BGWB","joy",0,1214
43,"BGWB","wf2",1,1094
43,"BGWB","failure",1,1012
43,"BGWB","wm4",1,853
43,"BGWB","pleasure",0,1269
43,"BGWB","wm6",1,651
43,"BGWB","pain",1,802
43,"BGWB","wf3",1,652
43,"BGWB","hate",1,652
43,"BGWB","wm1",1,571
43,"BGWB","horrible",1,607
43,"BGWB","bf56",0,1144
43,"BGWB","love",1,1571
43,"BGWB","wm6",0,1243
43,"BGWB","wf2",1,978
43,"BGWB","glory",1,846
43,"BGWB","wf3",1,837
43,"BGWB","annoying",1,1214
43,"BGWB","bf14",0,1043
43,"BGWB","bm56",1,687
43,"BGWB","laughter",1,998
43,"BGWB","bf23",1,999
43,"BGWB","terrible",0,1323
43,"BGWB","bm23",0,1947
43,"BGWB","horrible",1,1096
43,"BGWB","bm14",1,894
43,"BGWB","peace",0,1879
43,"BGWB","wm4",0,1361
43,"BGWB","good",0,2024
43,"BGWB","bf23",1,1549
43,"BGWB","hate",1,1354
43,"BGWB","bf14",0,1340
43,"BGWB","pleasure",1,1145
43,"BGWB","bf56",1,1124
43,"BGWB","wf6",0,1409
43,"BGWB","wicked",0,1277
43,"BGWB","bm23",0,1498
43,"BGWB","terrible",1,1067
43,"BGWB","wf2",1,794
43,"BGWB","love",0,1176
43,"BGWB","bm56",1,1558
43,"BGWB","joy",1,1203
43,"BGWB","bm56",1,556
43,"BGWB","pain",1,928
43,"BGWB","bf56",1,916
43,"BGWB","failure",0,1359
43,"BGWB","wf3",1,1043
43,"BGWB","peace",1,956
43,"BGWB","wm4",0,1647
43,"BGWB","evil",0,1352
43,"BGWB","bm23",1,1449
43,"BGWB","laughter",1,1113
44,"WGBB","failure",1,626
44,"WGBB","wm4",1,746
44,"WGBB","good",1,566
44,"WGBB","bf14",1,537
44,"WGBB","evil",1,534
44,"WGBB","wf2",1,634
44,"WGBB","horrible",1,650
44,"WGBB","wf3",1,521
44,"WGBB","love",1,511
44,"WGBB","bm14",1,491
44,"WGBB","peace",1,506
44,"WGBB","wf6",1,503
44,"WGBB","glory",1,501
44,"WGBB","wm1",1,458
44,"WGBB","pain",0,914
44,"WGBB","bm56",1,470
44,"WGBB","bm23",1,539
44,"WGBB","pleasure",1,480
44,"WGBB","wm6",1,502
44,"WGBB","wm4",1,459
44,"WGBB","laughter",1,459
44,"WGBB","wm1",1,449
44,"WGBB","terrible",1,529
44,"WGBB","bf23",1,493
44,"WGBB","wicked",1,491
44,"WGBB","bf56",1,473
44,"WGBB","joy",1,481
44,"WGBB","wm6",1,494
44,"WGBB","pleasure",1,469
44,"WGBB","bf23",1,492
44,"WGBB","peace",1,498
44,"WGBB","wf6",1,487
44,"WGBB","annoying",1,518
44,"WGBB","bf14",1,419
44,"WGBB","hate",1,467
44,"WGBB","wf3",1,450
44,"WGBB","laughter",1,442
44,"WGBB","bm14",1,465
44,"WGBB","glory",1,520
44,"WGBB","wf2",1,437
44,"WGBB","good",1,453
44,"WGBB","bm56",1,453
44,"WGBB","annoying",1,516
44,"WGBB","bm23",1,457
44,"WGBB","wf6",1,400
44,"WGBB","hate",1,441
44,"WGBB","bf56",1,425
44,"WGBB","horrible",1,442
44,"WGBB","bm23",1,426
44,"WGBB","wicked",1,507
44,"WGBB","wm4",1,504
44,"WGBB","joy",1,470
44,"WGBB","bf14",1,541
44,"WGBB","terrible",1,433
44,"WGBB","wm6",1,425
44,"WGBB","evil",1,514
44,"WGBB","bm14",1,454
44,"WGBB","pain",0,1019
44,"BGWB","laughter",1,778
44,"BGWB","bf14",1,764
44,"BGWB","wicked",1,671
44,"BGWB","wm6",1,463
44,"BGWB","glory",1,766
44,"BGWB","wf2",1,609
44,"BGWB","annoying",1,571
44,"BGWB","bf23",1,582
44,"BGWB","peace",1,456
44,"BGWB","bm23",1,463
44,"BGWB","pain",1,599
44,"BGWB","wm4",1,472
44,"BGWB","good",1,576
44,"BGWB","bf56",1,450
44,"BGWB","hate",1,601
44,"BGWB","bm14",1,603
44,"BGWB","failure",1,524
44,"BGWB","wf3",1,497
44,"BGWB","love",1,503
44,"BGWB","wf6",1,525
44,"BGWB","wm1",1,542
44,"BGWB","joy",1,954
44,"BGWB","wm4",1,582
44,"BGWB","pleasure",0,859
44,"BGWB","bm56",1,447
44,"BGWB","wf6",1,749
44,"BGWB","glory",1,728
44,"BGWB","bm56",1,453
44,"BGWB","wm1",1,466
44,"BGWB","horrible",1,465
44,"BGWB","bf56",1,511
44,"BGWB","terrible",0,809
44,"BGWB","bf23",1,525
44,"BGWB","joy",0,942
44,"BGWB","wm6",1,654
44,"BGWB","peace",1,693
44,"BGWB","bm14",1,515
44,"BGWB","evil",1,512
44,"BGWB","wf2",1,773
44,"BGWB","hate",1,616
44,"BGWB","bm23",1,569
44,"BGWB","failure",0,762
44,"BGWB","bf14",1,639
44,"BGWB","pleasure",1,591
44,"BGWB","wf3",1,657
44,"BGWB","laughter",0,843
44,"BGWB","bm56",1,616
44,"BGWB","annoying",1,657
44,"BGWB","bf14",1,616
44,"BGWB","evil",0,962
44,"BGWB","wm4",1,596
44,"BGWB","wicked",0,996
44,"BGWB","wf2",1,511
44,"BGWB","pain",0,1142
44,"BGWB","bf23",1,600
44,"BGWB","good",1,506
44,"BGWB","wm1",1,535
44,"BGWB","terrible",1,484
45,"BGWB","glory",1,5535
45,"BGWB","bf56",1,4221
45,"BGWB","wf6",1,1376
45,"BGWB","peace",1,1779
45,"BGWB","bm56",1,1205
45,"BGWB","wicked",1,1383
45,"BGWB","wm4",1,1834
45,"BGWB","hate",1,1410
45,"BGWB","bf23",1,1459
45,"BGWB","terrible",1,1947
45,"BGWB","bm14",1,1463
45,"BGWB","good",1,2271
45,"BGWB","bm23",1,1287
45,"BGWB","evil",1,1325
45,"BGWB","wf2",1,1610
45,"BGWB","pain",1,1668
45,"BGWB","bf14",1,1659
45,"BGWB","failure",1,1851
45,"BGWB","bm14",1,963
45,"BGWB","wm6",1,1568
45,"BGWB","joy",1,1148
45,"BGWB","wm1",1,935
45,"BGWB","horrible",1,1132
45,"BGWB","wf3",1,1160
45,"BGWB","annoying",1,1932
45,"BGWB","bf14",1,1161
45,"BGWB","love",1,1253
45,"BGWB","wf3",1,828
45,"BGWB","laughter",1,901
45,"BGWB","wm1",1,955
45,"BGWB","horrible",1,1207
45,"BGWB","wm4",1,1344
45,"BGWB","pleasure",1,1021
45,"BGWB","wm6",1,870
45,"BGWB","annoying",1,901
45,"BGWB","bm23",1,1251
45,"BGWB","joy",1,939
45,"BGWB","bf56",1,831
45,"BGWB","evil",1,1199
45,"BGWB","bm56",1,842
45,"BGWB","pain",1,770
45,"BGWB","bf23",1,1181
45,"BGWB","love",1,608
45,"BGWB","wf6",1,713
45,"BGWB","failure",1,1655
45,"BGWB","bm14",1,830
45,"BGWB","wf2",1,685
45,"BGWB","glory",1,1419
45,"BGWB","wm4",1,780
45,"BGWB","pleasure",1,775
45,"BGWB","bf56",1,690
45,"BGWB","hate",1,752
45,"BGWB","wf3",1,1100
45,"BGWB","good",1,554
45,"BGWB","wm1",1,701
45,"BGWB","terrible",1,907
45,"BGWB","bf23",1,688
45,"BGWB","laughter",1,559
45,"WGBB","evil",1,1528
45,"WGBB","bm14",1,796
45,"WGBB","pain",1,2199
45,"WGBB","wf6",1,641
45,"WGBB","failure",1,1449
45,"WGBB","wf3",1,577
45,"WGBB","annoying",1,756
45,"WGBB","bm56",0,1806
45,"WGBB","glory",1,1560
45,"WGBB","bf14",1,979
45,"WGBB","hate",1,655
45,"WGBB","wf2",1,646
45,"WGBB","wicked",1,1126
45,"WGBB","wm6",1,915
45,"WGBB","terrible",1,832
45,"WGBB","bf56",1,1392
45,"WGBB","horrible",1,1035
45,"WGBB","bm23",1,827
45,"WGBB","pleasure",1,796
45,"WGBB","wm1",1,1318
45,"WGBB","wm4",1,1552
45,"WGBB","pain",1,1276
45,"WGBB","bf23",1,1194
45,"WGBB","laughter",1,757
45,"WGBB","bf23",1,840
45,"WGBB","evil",1,1113
45,"WGBB","bm14",1,422
45,"WGBB","love",1,815
45,"WGBB","wm6",1,879
45,"WGBB","peace",1,711
45,"WGBB","bf56",1,931
45,"WGBB","annoying",1,1768
45,"WGBB","wf6",1,571
45,"WGBB","bm56",1,665
45,"WGBB","good",1,696
45,"WGBB","bf14",1,709
45,"WGBB","joy",1,555
45,"WGBB","wf2",1,703
45,"WGBB","hate",1,756
45,"WGBB","bm23",1,552
45,"WGBB","love",1,724
45,"WGBB","bm23",1,921
45,"WGBB","glory",1,782
45,"WGBB","wf3",1,928
45,"WGBB","wm4",1,844
45,"WGBB","laughter",1,756
45,"WGBB","bm56",1,760
45,"WGBB","pleasure",1,724
45,"WGBB","wm1",1,721
45,"WGBB","wicked",1,1286
45,"WGBB","wm1",1,660
45,"WGBB","terrible",1,1316
45,"WGBB","wf2",1,721
45,"WGBB","good",1,838
45,"WGBB","bf23",1,590
45,"WGBB","horrible",1,848
45,"WGBB","wm4",1,488
45,"WGBB","peace",1,814
46,"BGWB","joy",1,1048
46,"BGWB","bf23",0,2106
46,"BGWB","pleasure",1,1293
46,"BGWB","bm14",1,867
46,"BGWB","hate",1,1698
46,"BGWB","bf56",1,1112
46,"BGWB","laughter",1,1213
46,"BGWB","wm1",1,2142
46,"BGWB","peace",1,1179
46,"BGWB","wm6",1,1454
46,"BGWB","love",1,1445
46,"BGWB","wm4",1,1893
46,"BGWB","bm23",1,1153
46,"BGWB","good",1,1077
46,"BGWB","wf3",1,803
46,"BGWB","evil",1,589
46,"BGWB","wf6",1,671
46,"BGWB","glory",1,678
46,"BGWB","wf2",1,868
46,"BGWB","wm1",1,3518
46,"BGWB","wicked",1,756
46,"BGWB","wf6",1,663
46,"BGWB","good",1,767
46,"BGWB","wm6",1,794
46,"BGWB","terrible",1,1164
46,"BGWB","bf14",1,1663
46,"BGWB","pain",1,1111
46,"BGWB","bm56",1,2868
46,"BGWB","failure",1,1172
46,"BGWB","bf23",1,1367
46,"BGWB","laughter",1,1434
46,"BGWB","bm56",1,715
