"subject","blockcode","measure","condition","stimulusitem1","correct","latency"
132,"practice_DGMB","iat","DGMB","orribile",1,548
132,"practice_DGMB","iat","DGMB","latte4.jpg",1,424
132,"practice_DGMB","iat","DGMB","dolore",1,541
132,"practice_DGMB","iat","DGMB","fond2.jpg",1,577
132,"practice_DGMB","iat","DGMB","amore",1,522
132,"practice_DGMB","iat","DGMB","fond6.jpg",1,481
132,"practice_DGMB","iat","DGMB","ridere",1,544
132,"practice_DGMB","iat","DGMB","latte5.jpg",1,509
132,"practice_DGMB","iat","DGMB","terribile",1,505
132,"practice_DGMB","iat","DGMB","fond1.jpg",1,469
132,"practice_DGMB","iat","DGMB","felicità",1,2537
132,"practice_DGMB","iat","DGMB","fond5.jpg",1,568
132,"practice_DGMB","iat","DGMB","schifo",0,543
132,"practice_DGMB","iat","DGMB","latte3.jpg",1,1843
132,"test_DGMB","iat","DGMB","fond3.jpg",1,994
132,"test_DGMB","iat","DGMB","fallimento",1,1062
132,"test_DGMB","iat","DGMB","fond1.jpg",1,585
132,"test_DGMB","iat","DGMB","disastro",1,1093
132,"test_DGMB","iat","DGMB","latte1.jpg",1,742
132,"test_DGMB","iat","DGMB","gioia",1,727
132,"test_DGMB","iat","DGMB","latte6.jpg",1,697
132,"test_DGMB","iat","DGMB","fastidioso",1,1162
132,"test_DGMB","iat","DGMB","fond7.jpg",1,560
132,"test_DGMB","iat","DGMB","nocivo",1,679
132,"test_DGMB","iat","DGMB","fond3.jpg",1,742
132,"test_DGMB","iat","DGMB","bello",1,559
132,"test_DGMB","iat","DGMB","latte2.jpg",1,614
132,"test_DGMB","iat","DGMB","piacere",1,2463
132,"test_DGMB","iat","DGMB","latte4.jpg",1,1241
132,"test_DGMB","iat","DGMB","stupendo",1,870
132,"test_DGMB","iat","DGMB","fond4.jpg",1,1202
132,"test_DGMB","iat","DGMB","pace",1,752
132,"test_DGMB","iat","DGMB","latte1.jpg",1,639
132,"test_DGMB","iat","DGMB","odio",0,766
132,"test_DGMB","iat","DGMB","fond6.jpg",1,2175
132,"test_DGMB","iat","DGMB","agonia",1,758
132,"test_DGMB","iat","DGMB","latte2.jpg",1,660
132,"test_DGMB","iat","DGMB","brutto",1,830
132,"test_DGMB","iat","DGMB","latte6.jpg",1,474
132,"test_DGMB","iat","DGMB","cattivo",1,638
132,"test_DGMB","iat","DGMB","latte7.jpg",1,909
132,"test_DGMB","iat","DGMB","gloria",0,625
132,"test_DGMB","iat","DGMB","latte3.jpg",1,533
132,"test_DGMB","iat","DGMB","eccellente",1,1262
132,"test_DGMB","iat","DGMB","fond2.jpg",1,1929
132,"test_DGMB","iat","DGMB","buono",1,598
132,"test_DGMB","iat","DGMB","latte5.jpg",1,1045
132,"test_DGMB","iat","DGMB","fallimento",0,795
132,"test_DGMB","iat","DGMB","fond5.jpg",1,2170
132,"test_DGMB","iat","DGMB","paradiso",1,1262
132,"test_DGMB","iat","DGMB","latte6.jpg",1,945
132,"test_DGMB","iat","DGMB","felicità",1,973
132,"test_DGMB","iat","DGMB","fond4.jpg",1,662
132,"test_DGMB","iat","DGMB","amore",1,575
132,"practice_MGDB","iat","MGDB","male",1,567
132,"practice_MGDB","iat","MGDB","fond7.jpg",1,408
132,"practice_MGDB","iat","MGDB","odio",1,415
132,"practice_MGDB","iat","MGDB","latte2.jpg",1,449
132,"practice_MGDB","iat","MGDB","brutto",1,675
132,"practice_MGDB","iat","MGDB","latte5.jpg",1,898
132,"practice_MGDB","iat","MGDB","ridere",1,587
132,"practice_MGDB","iat","MGDB","fond3.jpg",1,511
132,"practice_MGDB","iat","MGDB","fastidioso",1,427
132,"practice_MGDB","iat","MGDB","latte6.jpg",1,784
132,"practice_MGDB","iat","MGDB","schifo",1,628
132,"practice_MGDB","iat","MGDB","fond1.jpg",1,512
132,"practice_MGDB","iat","MGDB","stupendo",0,404
132,"practice_MGDB","iat","MGDB","fond4.jpg",1,686
132,"practice_MGDB","iat","MGDB","disastro",1,749
132,"practice_MGDB","iat","MGDB","latte7.jpg",1,728
132,"practice_MGDB","iat","MGDB","piacere",1,527
132,"practice_MGDB","iat","MGDB","latte3.jpg",1,497
132,"practice_MGDB","iat","MGDB","terribile",1,491
132,"practice_MGDB","iat","MGDB","latte4.jpg",1,604
132,"test_MGDB","iat","MGDB","fond5.jpg",1,548
132,"test_MGDB","iat","MGDB","gloria",0,760
132,"test_MGDB","iat","MGDB","fond6.jpg",1,1798
132,"test_MGDB","iat","MGDB","pace",1,1196
132,"test_MGDB","iat","MGDB","latte1.jpg",1,418
132,"test_MGDB","iat","MGDB","bello",1,499
132,"test_MGDB","iat","MGDB","fond2.jpg",1,680
132,"test_MGDB","iat","MGDB","buono",1,647
132,"test_MGDB","iat","MGDB","latte4.jpg",1,592
132,"test_MGDB","iat","MGDB","meraviglioso",1,532
132,"test_MGDB","iat","MGDB","latte2.jpg",1,502
132,"test_MGDB","iat","MGDB","fallimento",1,639
132,"test_MGDB","iat","MGDB","fond1.jpg",1,590
132,"test_MGDB","iat","MGDB","orribile",1,450
132,"test_MGDB","iat","MGDB","latte1.jpg",1,476
132,"test_MGDB","iat","MGDB","paradiso",1,579
132,"test_MGDB","iat","MGDB","fond3.jpg",1,543
132,"test_MGDB","iat","MGDB","cattivo",1,516
132,"test_MGDB","iat","MGDB","latte5.jpg",1,466
132,"test_MGDB","iat","MGDB","agonia",1,847
132,"test_MGDB","iat","MGDB","fond7.jpg",1,608
132,"test_MGDB","iat","MGDB","dolore",0,567
132,"test_MGDB","iat","MGDB","fond6.jpg",1,1608
132,"test_MGDB","iat","MGDB","nocivo",1,470
132,"test_MGDB","iat","MGDB","fond5.jpg",1,370
132,"test_MGDB","iat","MGDB","felicità",1,540
132,"test_MGDB","iat","MGDB","latte7.jpg",1,480
132,"test_MGDB","iat","MGDB","amore",1,471
132,"test_MGDB","iat","MGDB","latte6.jpg",1,358
132,"test_MGDB","iat","MGDB","eccellente",1,525
132,"test_MGDB","iat","MGDB","fond4.jpg",1,527
132,"test_MGDB","iat","MGDB","gioia",1,686
132,"test_MGDB","iat","MGDB","latte3.jpg",0,503
132,"test_MGDB","iat","MGDB","stupendo",1,2308
132,"test_MGDB","iat","MGDB","fond2.jpg",1,957
132,"test_MGDB","iat","MGDB","amore",1,692
132,"test_MGDB","iat","MGDB","latte4.jpg",1,669
132,"test_MGDB","iat","MGDB","male",1,649
132,"test_MGDB","iat","MGDB","fond1.jpg",1,490
132,"test_MGDB","iat","MGDB","fallimento",1,540
133,"practice_MGDB","iat","MGDB","meraviglioso",1,988
133,"practice_MGDB","iat","MGDB","fond5.jpg",1,762
133,"practice_MGDB","iat","MGDB","gioia",1,657
133,"practice_MGDB","iat","MGDB","latte1.jpg",1,674
133,"practice_MGDB","iat","MGDB","buono",1,718
133,"practice_MGDB","iat","MGDB","latte4.jpg",1,709
133,"practice_MGDB","iat","MGDB","odio",1,601
133,"practice_MGDB","iat","MGDB","fond7.jpg",1,568
133,"practice_MGDB","iat","MGDB","dolore",1,703
133,"practice_MGDB","iat","MGDB","latte5.jpg",1,555
133,"practice_MGDB","iat","MGDB","amore",1,775
133,"practice_MGDB","iat","MGDB","fond2.jpg",1,640
133,"practice_MGDB","iat","MGDB","ridere",1,575
133,"practice_MGDB","iat","MGDB","fond3.jpg",1,568
133,"practice_MGDB","iat","MGDB","piacere",1,575
133,"practice_MGDB","iat","MGDB","latte7.jpg",1,881
133,"practice_MGDB","iat","MGDB","male",1,647
133,"practice_MGDB","iat","MGDB","latte2.jpg",1,633
133,"practice_MGDB","iat","MGDB","nocivo",1,533
133,"practice_MGDB","iat","MGDB","latte3.jpg",1,551
133,"test_MGDB","iat","MGDB","latte6.jpg",1,622
133,"test_MGDB","iat","MGDB","schifo",1,823
133,"test_MGDB","iat","MGDB","fond4.jpg",1,635
133,"test_MGDB","iat","MGDB","felicità",1,607
133,"test_MGDB","iat","MGDB","latte2.jpg",1,585
133,"test_MGDB","iat","MGDB","brutto",1,533
133,"test_MGDB","iat","MGDB","latte7.jpg",1,719
133,"test_MGDB","iat","MGDB","fallimento",1,550
133,"test_MGDB","iat","MGDB","latte3.jpg",1,1010
133,"test_MGDB","iat","MGDB","terribile",1,547
133,"test_MGDB","iat","MGDB","fond1.jpg",1,679
133,"test_MGDB","iat","MGDB","disastro",1,518
133,"test_MGDB","iat","MGDB","fond6.jpg",1,492
133,"test_MGDB","iat","MGDB","agonia",1,582
133,"test_MGDB","iat","MGDB","latte6.jpg",1,546
133,"test_MGDB","iat","MGDB","fastidioso",1,479
133,"test_MGDB","iat","MGDB","fond6.jpg",1,534
133,"test_MGDB","iat","MGDB","eccellente",1,535
133,"test_MGDB","iat","MGDB","latte1.jpg",0,481
133,"test_MGDB","iat","MGDB","paradiso",1,992
133,"test_MGDB","iat","MGDB","fond7.jpg",1,534
133,"test_MGDB","iat","MGDB","cattivo",1,648
133,"test_MGDB","iat","MGDB","fond2.jpg",1,633
133,"test_MGDB","iat","MGDB","gloria",1,589
133,"test_MGDB","iat","MGDB","latte4.jpg",1,890
133,"test_MGDB","iat","MGDB","bello",1,739
133,"test_MGDB","iat","MGDB","latte5.jpg",1,663
133,"test_MGDB","iat","MGDB","pace",1,715
133,"test_MGDB","iat","MGDB","fond4.jpg",1,513
133,"test_MGDB","iat","MGDB","stupendo",1,526
133,"test_MGDB","iat","MGDB","latte7.jpg",1,735
133,"test_MGDB","iat","MGDB","orribile",1,505
133,"test_MGDB","iat","MGDB","fond3.jpg",1,517
133,"test_MGDB","iat","MGDB","schifo",1,500
133,"test_MGDB","iat","MGDB","fond5.jpg",1,464
133,"test_MGDB","iat","MGDB","agonia",1,637
133,"test_MGDB","iat","MGDB","fond1.jpg",1,547
133,"test_MGDB","iat","MGDB","pace",1,712
133,"test_MGDB","iat","MGDB","fond3.jpg",1,630
133,"test_MGDB","iat","MGDB","bello",1,818
133,"practice_DGMB","iat","DGMB","male",1,1431
133,"practice_DGMB","iat","DGMB","fond1.jpg",1,1005
133,"practice_DGMB","iat","DGMB","pace",1,1499
133,"practice_DGMB","iat","DGMB","latte2.jpg",1,1014
133,"practice_DGMB","iat","DGMB","brutto",1,791
133,"practice_DGMB","iat","DGMB","latte7.jpg",1,1610
133,"practice_DGMB","iat","DGMB","odio",0,931
133,"practice_DGMB","iat","DGMB","latte1.jpg",0,2068
133,"practice_DGMB","iat","DGMB","orribile",1,1150
133,"practice_DGMB","iat","DGMB","fond2.jpg",1,1233
133,"practice_DGMB","iat","DGMB","piacere",1,948
133,"practice_DGMB","iat","DGMB","fond4.jpg",1,944
133,"practice_DGMB","iat","DGMB","meraviglioso",1,1092
133,"practice_DGMB","iat","DGMB","fond5.jpg",1,732
133,"practice_DGMB","iat","DGMB","agonia",1,1030
133,"practice_DGMB","iat","DGMB","latte4.jpg",1,1185
133,"practice_DGMB","iat","DGMB","gloria",0,748
133,"practice_DGMB","iat","DGMB","fond6.jpg",1,792
133,"practice_DGMB","iat","DGMB","bello",1,1172
133,"practice_DGMB","iat","DGMB","latte5.jpg",1,973
133,"test_DGMB","iat","DGMB","fond3.jpg",1,729
133,"test_DGMB","iat","DGMB","stupendo",1,843
133,"test_DGMB","iat","DGMB","fond7.jpg",1,641
133,"test_DGMB","iat","DGMB","eccellente",1,992
133,"test_DGMB","iat","DGMB","latte3.jpg",1,614
133,"test_DGMB","iat","DGMB","cattivo",1,615
133,"test_DGMB","iat","DGMB","latte6.jpg",1,657
133,"test_DGMB","iat","DGMB","fallimento",1,602
133,"test_DGMB","iat","DGMB","latte3.jpg",1,609
133,"test_DGMB","iat","DGMB","amore",1,947
133,"test_DGMB","iat","DGMB","fond3.jpg",1,870
133,"test_DGMB","iat","DGMB","nocivo",1,786
133,"test_DGMB","iat","DGMB","latte6.jpg",0,1142
133,"test_DGMB","iat","DGMB","fastidioso",1,1151
133,"test_DGMB","iat","DGMB","fond7.jpg",1,634
133,"test_DGMB","iat","DGMB","gioia",1,1766
133,"test_DGMB","iat","DGMB","latte7.jpg",1,774
133,"test_DGMB","iat","DGMB","terribile",1,1207
133,"test_DGMB","iat","DGMB","fond2.jpg",1,808
133,"test_DGMB","iat","DGMB","buono",1,830
133,"test_DGMB","iat","DGMB","latte1.jpg",1,826
133,"test_DGMB","iat","DGMB","dolore",1,1086
133,"test_DGMB","iat","DGMB","latte4.jpg",0,1383
133,"test_DGMB","iat","DGMB","ridere",1,1343
133,"test_DGMB","iat","DGMB","latte2.jpg",1,746
133,"test_DGMB","iat","DGMB","schifo",1,822
133,"test_DGMB","iat","DGMB","latte5.jpg",1,658
133,"test_DGMB","iat","DGMB","disastro",1,667
133,"test_DGMB","iat","DGMB","latte4.jpg",1,671
133,"test_DGMB","iat","DGMB","odio",1,619
133,"test_DGMB","iat","DGMB","fond5.jpg",1,559
133,"test_DGMB","iat","DGMB","paradiso",1,662
133,"test_DGMB","iat","DGMB","fond4.jpg",1,570
133,"test_DGMB","iat","DGMB","felicità",1,620
133,"test_DGMB","iat","DGMB","fond6.jpg",1,576
133,"test_DGMB","iat","DGMB","pace",1,946
133,"test_DGMB","iat","DGMB","fond1.jpg",1,597
133,"test_DGMB","iat","DGMB","orribile",1,572
133,"test_DGMB","iat","DGMB","fond3.jpg",1,637
133,"test_DGMB","iat","DGMB","stupendo",1,956
134,"practice_MGDB","iat","MGDB","schifo",1,1370
134,"practice_MGDB","iat","MGDB","latte6.jpg",1,1202
134,"practice_MGDB","iat","MGDB","male",1,1144
134,"practice_MGDB","iat","MGDB","latte5.jpg",1,988
134,"practice_MGDB","iat","MGDB","dolore",1,1015
134,"practice_MGDB","iat","MGDB","fond5.jpg",1,912
134,"practice_MGDB","iat","MGDB","paradiso",1,676
134,"practice_MGDB","iat","MGDB","latte2.jpg",1,746
134,"practice_MGDB","iat","MGDB","nocivo",1,623
134,"practice_MGDB","iat","MGDB","fond6.jpg",1,739
134,"practice_MGDB","iat","MGDB","fallimento",0,908
134,"practice_MGDB","iat","MGDB","fond3.jpg",1,880
134,"practice_MGDB","iat","MGDB","orribile",1,910
134,"practice_MGDB","iat","MGDB","fond7.jpg",1,618
134,"practice_MGDB","iat","MGDB","agonia",1,635
134,"practice_MGDB","iat","MGDB","fond2.jpg",1,506
134,"practice_MGDB","iat","MGDB","stupendo",1,646
134,"practice_MGDB","iat","MGDB","latte7.jpg",1,624
134,"practice_MGDB","iat","MGDB","ridere",1,540
134,"practice_MGDB","iat","MGDB","latte1.jpg",1,728
134,"test_MGDB","iat","MGDB","fond4.jpg",1,606
134,"test_MGDB","iat","MGDB","eccellente",1,733
134,"test_MGDB","iat","MGDB","latte4.jpg",1,726
134,"test_MGDB","iat","MGDB","amore",1,661
134,"test_MGDB","iat","MGDB","fond1.jpg",1,561
134,"test_MGDB","iat","MGDB","felicità",1,656
134,"test_MGDB","iat","MGDB","fond6.jpg",1,929
134,"test_MGDB","iat","MGDB","buono",1,683
134,"test_MGDB","iat","MGDB","fond1.jpg",1,681
134,"test_MGDB","iat","MGDB","brutto",1,1144
134,"test_MGDB","iat","MGDB","latte3.jpg",1,571
134,"test_MGDB","iat","MGDB","bello",1,605
134,"test_MGDB","iat","MGDB","latte1.jpg",1,662
134,"test_MGDB","iat","MGDB","cattivo",1,567
134,"test_MGDB","iat","MGDB","latte2.jpg",1,705
134,"test_MGDB","iat","MGDB","disastro",1,725
134,"test_MGDB","iat","MGDB","latte4.jpg",1,646
134,"test_MGDB","iat","MGDB","fastidioso",1,701
134,"test_MGDB","iat","MGDB","fond4.jpg",1,553
134,"test_MGDB","iat","MGDB","gioia",1,526
134,"test_MGDB","iat","MGDB","latte3.jpg",1,687
134,"test_MGDB","iat","MGDB","terribile",1,598
134,"test_MGDB","iat","MGDB","fond5.jpg",1,564
134,"test_MGDB","iat","MGDB","pace",1,556
134,"test_MGDB","iat","MGDB","fond7.jpg",1,578
134,"test_MGDB","iat","MGDB","piacere",1,572
134,"test_MGDB","iat","MGDB","latte5.jpg",1,557
134,"test_MGDB","iat","MGDB","meraviglioso",1,669
134,"test_MGDB","iat","MGDB","latte7.jpg",1,560
134,"test_MGDB","iat","MGDB","gloria",1,568
134,"test_MGDB","iat","MGDB","fond2.jpg",1,609
134,"test_MGDB","iat","MGDB","buono",1,619
134,"test_MGDB","iat","MGDB","latte6.jpg",1,895
134,"test_MGDB","iat","MGDB","odio",1,544
134,"test_MGDB","iat","MGDB","fond3.jpg",1,684
134,"test_MGDB","iat","MGDB","agonia",1,619
134,"test_MGDB","iat","MGDB","fond7.jpg",1,615
134,"test_MGDB","iat","MGDB","pace",1,624
134,"test_MGDB","iat","MGDB","latte6.jpg",1,604
134,"test_MGDB","iat","MGDB","odio",1,555
134,"practice_DGMB","iat","DGMB","ridere",1,1313
134,"practice_DGMB","iat","DGMB","fond7.jpg",1,1007
134,"practice_DGMB","iat","DGMB","brutto",1,1077
134,"practice_DGMB","iat","DGMB","latte1.jpg",0,867
134,"practice_DGMB","iat","DGMB","pace",1,1343
134,"practice_DGMB","iat","DGMB","latte4.jpg",1,1090
134,"practice_DGMB","iat","DGMB","fallimento",1,1123
134,"practice_DGMB","iat","DGMB","latte5.jpg",1,889
134,"practice_DGMB","iat","DGMB","fastidioso",1,831
134,"practice_DGMB","iat","DGMB","latte2.jpg",1,837
134,"practice_DGMB","iat","DGMB","orribile",1,1180
134,"practice_DGMB","iat","DGMB","latte7.jpg",1,919
134,"practice_DGMB","iat","DGMB","gioia",1,694
134,"practice_DGMB","iat","DGMB","fond5.jpg",1,735
134,"practice_DGMB","iat","DGMB","gloria",1,712
134,"practice_DGMB","iat","DGMB","latte6.jpg",1,607
134,"practice_DGMB","iat","DGMB","bello",1,750
134,"practice_DGMB","iat","DGMB","fond1.jpg",1,786
134,"practice_DGMB","iat","DGMB","paradiso",1,678
134,"practice_DGMB","iat","DGMB","latte3.jpg",1,844
134,"test_DGMB","iat","DGMB","fond3.jpg",1,772
134,"test_DGMB","iat","DGMB","piacere",1,661
134,"test_DGMB","iat","DGMB","latte7.jpg",1,609
134,"test_DGMB","iat","DGMB","meraviglioso",1,683
134,"test_DGMB","iat","DGMB","latte1.jpg",1,601
134,"test_DGMB","iat","DGMB","cattivo",1,736
134,"test_DGMB","iat","DGMB","fond6.jpg",1,681
134,"test_DGMB","iat","DGMB","disastro",1,1057
134,"test_DGMB","iat","DGMB","fond2.jpg",1,1265
134,"test_DGMB","iat","DGMB","stupendo",1,852
134,"test_DGMB","iat","DGMB","fond4.jpg",1,605
134,"test_DGMB","iat","DGMB","odio",1,636
134,"test_DGMB","iat","DGMB","fond4.jpg",1,771
134,"test_DGMB","iat","DGMB","amore",1,716
134,"test_DGMB","iat","DGMB","latte5.jpg",1,651
134,"test_DGMB","iat","DGMB","buono",1,796
134,"test_DGMB","iat","DGMB","fond2.jpg",1,706
134,"test_DGMB","iat","DGMB","nocivo",1,575
134,"test_DGMB","iat","DGMB","latte3.jpg",1,592
134,"test_DGMB","iat","DGMB","terribile",1,757
134,"test_DGMB","iat","DGMB","latte4.jpg",1,755
134,"test_DGMB","iat","DGMB","male",0,663
134,"test_DGMB","iat","DGMB","fond1.jpg",1,1491
134,"test_DGMB","iat","DGMB","dolore",1,611
134,"test_DGMB","iat","DGMB","fond5.jpg",1,837
134,"test_DGMB","iat","DGMB","schifo",1,923
134,"test_DGMB","iat","DGMB","latte2.jpg",1,642
134,"test_DGMB","iat","DGMB","felicità",1,664
134,"test_DGMB","iat","DGMB","latte6.jpg",1,828
134,"test_DGMB","iat","DGMB","agonia",1,616
134,"test_DGMB","iat","DGMB","fond6.jpg",1,570
134,"test_DGMB","iat","DGMB","eccellente",1,635
134,"test_DGMB","iat","DGMB","latte3.jpg",1,674
134,"test_DGMB","iat","DGMB","fastidioso",1,806
134,"test_DGMB","iat","DGMB","fond3.jpg",1,519
134,"test_DGMB","iat","DGMB","bello",1,598
134,"test_DGMB","iat","DGMB","fond7.jpg",1,565
134,"test_DGMB","iat","DGMB","felicità",1,548
134,"test_DGMB","iat","DGMB","fond1.jpg",1,568
134,"test_DGMB","iat","DGMB","dolore",1,599
135,"practice_MGDB","iat","MGDB","schifo",1,2315
135,"practice_MGDB","iat","MGDB","fond2.jpg",1,751
135,"practice_MGDB","iat","MGDB","male",1,755
135,"practice_MGDB","iat","MGDB","latte1.jpg",1,1081
135,"practice_MGDB","iat","MGDB","gloria",1,991
135,"practice_MGDB","iat","MGDB","latte7.jpg",1,1438
135,"practice_MGDB","iat","MGDB","amore",1,579
135,"practice_MGDB","iat","MGDB","latte4.jpg",1,511
135,"practice_MGDB","iat","MGDB","felicità",1,1076
135,"practice_MGDB","iat","MGDB","fond4.jpg",1,802
135,"practice_MGDB","iat","MGDB","fallimento",1,705
135,"practice_MGDB","iat","MGDB","latte5.jpg",1,844
135,"practice_MGDB","iat","MGDB","piacere",1,723
135,"practice_MGDB","iat","MGDB","latte2.jpg",1,610
135,"practice_MGDB","iat","MGDB","meraviglioso",1,1675
135,"practice_MGDB","iat","MGDB","latte6.jpg",1,592
135,"practice_MGDB","iat","MGDB","nocivo",1,804
135,"practice_MGDB","iat","MGDB","fond1.jpg",1,589
135,"practice_MGDB","iat","MGDB","orribile",1,2098
135,"practice_MGDB","iat","MGDB","fond7.jpg",1,449
135,"test_MGDB","iat","MGDB","fond5.jpg",1,2140
135,"test_MGDB","iat","MGDB","gioia",1,587
135,"test_MGDB","iat","MGDB","fond3.jpg",1,647
135,"test_MGDB","iat","MGDB","cattivo",1,742
135,"test_MGDB","iat","MGDB","fond6.jpg",1,626
135,"test_MGDB","iat","MGDB","stupendo",1,710
135,"test_MGDB","iat","MGDB","latte3.jpg",1,1394
135,"test_MGDB","iat","MGDB","disastro",1,1853
135,"test_MGDB","iat","MGDB","fond6.jpg",1,508
135,"test_MGDB","iat","MGDB","odio",1,697
135,"test_MGDB","iat","MGDB","latte5.jpg",1,610
135,"test_MGDB","iat","MGDB","agonia",1,1292
135,"test_MGDB","iat","MGDB","latte6.jpg",1,1580
135,"test_MGDB","iat","MGDB","brutto",1,996
135,"test_MGDB","iat","MGDB","latte4.jpg",1,634
135,"test_MGDB","iat","MGDB","eccellente",1,838
135,"test_MGDB","iat","MGDB","fond3.jpg",1,581
135,"test_MGDB","iat","MGDB","terribile",1,1846
135,"test_MGDB","iat","MGDB","fond1.jpg",1,502
135,"test_MGDB","iat","MGDB","bello",1,626
135,"test_MGDB","iat","MGDB","fond2.jpg",1,1015
135,"test_MGDB","iat","MGDB","fastidioso",1,1359
135,"test_MGDB","iat","MGDB","fond7.jpg",1,1565
135,"test_MGDB","iat","MGDB","dolore",1,994
135,"test_MGDB","iat","MGDB","fond4.jpg",1,497
135,"test_MGDB","iat","MGDB","buono",1,650
135,"test_MGDB","iat","MGDB","latte7.jpg",1,692
135,"test_MGDB","iat","MGDB","brutto",1,685
135,"test_MGDB","iat","MGDB","latte1.jpg",1,670
135,"test_MGDB","iat","MGDB","ridere",1,803
135,"test_MGDB","iat","MGDB","fond5.jpg",1,937
135,"test_MGDB","iat","MGDB","paradiso",1,658
135,"test_MGDB","iat","MGDB","latte2.jpg",0,1422
135,"test_MGDB","iat","MGDB","pace",1,3022
135,"test_MGDB","iat","MGDB","latte3.jpg",1,551
135,"test_MGDB","iat","MGDB","bello",1,1627
135,"test_MGDB","iat","MGDB","latte4.jpg",1,630
135,"test_MGDB","iat","MGDB","orribile",1,586
135,"test_MGDB","iat","MGDB","fond5.jpg",1,550
135,"test_MGDB","iat","MGDB","stupendo",1,578
135,"practice_DGMB","iat","DGMB","fallimento",1,3278
135,"practice_DGMB","iat","DGMB","fond2.jpg",1,1073
135,"practice_DGMB","iat","DGMB","meraviglioso",1,685
135,"practice_DGMB","iat","DGMB","latte1.jpg",1,1030
135,"practice_DGMB","iat","DGMB","fastidioso",1,1106
135,"practice_DGMB","iat","DGMB","fond4.jpg",1,845
135,"practice_DGMB","iat","DGMB","stupendo",1,1380
135,"practice_DGMB","iat","DGMB","fond5.jpg",1,1230
135,"practice_DGMB","iat","DGMB","gioia",1,1370
135,"practice_DGMB","iat","DGMB","latte7.jpg",1,698
135,"practice_DGMB","iat","DGMB","eccellente",1,643
135,"practice_DGMB","iat","DGMB","latte4.jpg",1,1194
135,"practice_DGMB","iat","DGMB","nocivo",1,1861
135,"practice_DGMB","iat","DGMB","latte5.jpg",1,560
135,"practice_DGMB","iat","DGMB","pace",1,631
135,"practice_DGMB","iat","DGMB","fond3.jpg",1,3898
135,"practice_DGMB","iat","DGMB","schifo",1,679
135,"practice_DGMB","iat","DGMB","fond7.jpg",1,878
135,"practice_DGMB","iat","DGMB","buono",1,612
135,"practice_DGMB","iat","DGMB","latte3.jpg",1,542
135,"test_DGMB","iat","DGMB","fond1.jpg",1,1634
135,"test_DGMB","iat","DGMB","gloria",1,637
135,"test_DGMB","iat","DGMB","fond6.jpg",1,507
135,"test_DGMB","iat","DGMB","paradiso",1,736
135,"test_DGMB","iat","DGMB","latte6.jpg",1,633
135,"test_DGMB","iat","DGMB","brutto",1,533
135,"test_DGMB","iat","DGMB","latte2.jpg",1,783
135,"test_DGMB","iat","DGMB","disastro",1,763
135,"test_DGMB","iat","DGMB","fond4.jpg",1,617
135,"test_DGMB","iat","DGMB","amore",1,531
135,"test_DGMB","iat","DGMB","latte2.jpg",1,836
135,"test_DGMB","iat","DGMB","piacere",1,963
135,"test_DGMB","iat","DGMB","fond6.jpg",0,1321
135,"test_DGMB","iat","DGMB","dolore",1,2127
135,"test_DGMB","iat","DGMB","latte5.jpg",1,3422
135,"test_DGMB","iat","DGMB","ridere",1,2099
135,"test_DGMB","iat","DGMB","fond7.jpg",1,690
135,"test_DGMB","iat","DGMB","male",1,884
135,"test_DGMB","iat","DGMB","latte1.jpg",1,634
135,"test_DGMB","iat","DGMB","felicità",1,774
135,"test_DGMB","iat","DGMB","fond3.jpg",1,728
135,"test_DGMB","iat","DGMB","bello",1,566
